vehicle_id,lambda_choice,rho_stay
111,0.5653778623667735,0.6655630093601606
112,1.1731941399988028,0.392909029262987
113,0.6736600351699042,0.7712044373419153
114,1.0593619526631435,0.7907689859897915
115,0.7620139805787945,0.5615845798608157
116,1.0318140497627957,0.7447028567041571
117,1.1367381393045992,0.41422589322670467
118,1.1221786671292893,0.3647920936876998
119,1.0436819685234138,0.6381032140102417
120,0.658377864720083,0.535312825101022
121,1.1301037315710396,0.21481833011913498
122,0.5226718192736644,0.40923738883406646
123,0.608155981298143,0.2051817254991807
124,0.9170825792572593,0.3854306499121674
125,0.9985448961935594,0.48061374662540507
126,0.44026902655643324,0.41717099568475746
127,0.615091337617752,0.5144860662943309
128,0.6952265709278189,0.21768526321349743
129,1.0777972194887357,0.7693490792100213
130,0.4015338860222161,0.3266660712322903
131,1.111996464113639,0.25047407858117965
132,0.6677844467746354,0.5636348891662664
133,0.8932588429942742,0.6026282444854543
134,1.1486086297826785,0.3925269506654021
135,0.4492788359179143,0.7492732760580043
136,0.8362027635753926,0.2927167983640706
137,0.5777739936397829,0.3032019219369179
138,0.9617979888104556,0.7061803694251085
139,1.0542546637529981,0.4694801959836993
140,0.5969995551364212,0.5358697755839629
141,1.0879156570155555,0.6606737181711486
142,0.5419307764251611,0.48531062687838605
143,0.7840578153300077,0.73427440341824
144,0.5050260889590288,0.33434125036819706
145,0.6460133657736506,0.49372710214524357
146,0.6993015103502599,0.30194360315844165
147,0.9562135320324702,0.3427574000953465
148,0.6534800953609373,0.5680332454520818
149,0.8237242601187058,0.5611990632628219
150,0.9210561705019353,0.4287847329572973
151,1.0285882578545849,0.20549124818157016
152,0.6348307433727943,0.4689935651480166
153,0.4450795512483552,0.36183282422567187
154,0.589641661499366,0.7971678521527847
155,0.8367575817106747,0.5470762900986659
156,1.1021418062114212,0.7314074073590073
157,0.9260358951339779,0.6147513918225458
158,0.8858230483748968,0.25485471929969666
159,0.4254179400547134,0.4944174405964078
160,0.7984294553568119,0.7698238894177771
161,0.6647214384508128,0.5188184816752519
162,0.6779331413197938,0.28483126656896807
163,1.1675104364014501,0.6574876054564158
164,0.5307739239759044,0.666804436169049
165,0.4706941742068053,0.6407221041946551
166,0.6440713285410609,0.59643035658553
167,0.914158673829875,0.7105322497625579
168,0.6156868678265485,0.4581912500721653
169,0.9646566883359701,0.4041962255223337
170,0.9560734956440501,0.7373669586194023
171,0.7505552608498438,0.2514536554737863
172,1.0677594342455587,0.7814671202372387
173,0.6590268336955487,0.307043708599878
174,0.898555034856459,0.4005893293896762
175,0.8320183779290584,0.6811162809197417
176,0.45735529813696385,0.27494973529765554
177,0.6777806152572701,0.42373415310141577
178,0.8505108419872793,0.5892919590782073
179,1.1808459557901219,0.3983527264387229
180,1.026921317497942,0.7069872171159035
181,0.7847255968885778,0.37664183601783285
182,0.5571763780559547,0.5538968901764898
183,0.6159699760871453,0.41157548578952996
184,0.43393921753498355,0.2657972616552527
185,0.865264649689187,0.36705653782233916
186,0.7393841814940962,0.6896968824574254
187,0.9268341978272959,0.3901657510506059
188,0.8251700264936874,0.40718478539533054
189,0.7334273105508594,0.7331385399235715
190,0.6816207799657198,0.7494535882061748
191,0.4324977972167239,0.5444233783405086
192,1.1863736564630791,0.26624001054770197
193,0.46015783078909217,0.3555263572154428
194,0.42037287186176625,0.6749032239572944
195,0.5722423344048448,0.4275379580259436
196,0.5089489973339548,0.7569267055563982
197,1.035546269697781,0.42750936648334925
198,0.5213037315685236,0.7922198430194773
199,0.6719600535771397,0.593335830015026
200,0.41059870478681115,0.3672528960447742
201,1.1452552701651049,0.5283168529263127
202,0.656832315651605,0.6802003091866309
203,1.074302730163159,0.348912911536832
204,1.1695478730768734,0.37713996473728495
205,0.9819616166543846,0.4498490777207328
206,0.6085934834029672,0.4177208882474715
207,0.7937163797892466,0.7636847280388885
208,1.026121551212381,0.5882995618561047
209,0.9589169256407277,0.5539106227289277
210,1.0620573585846418,0.7680466320410939
211,0.8356593941774404,0.4411768760771496
212,0.9260020841198029,0.6117195300981559
213,0.6905569792420339,0.3011300286679777
214,0.5531250297976785,0.7003263195483005
215,0.957792212619136,0.3968876550872478
216,0.4023058728430419,0.48686315683536346
217,1.027104753039516,0.21647424993804043
218,0.4057865763184556,0.28812592617512794
219,0.8934407365052903,0.6886211010262757
220,0.8756910805285386,0.6054676745747674
221,0.48440993663900855,0.20295601298534627
222,0.8737618334399916,0.6570517424635663
223,1.0062776506186784,0.5760870692108224
224,0.8287935665733521,0.7687918707858958
225,0.9382084404925907,0.7582674718483671
226,0.9669373701644003,0.4530703270102386
227,0.5647279059083778,0.26668438616472045
228,1.1412932051306484,0.4517124022359717
229,0.6620331592329779,0.43809008389172577
230,0.8669615648744236,0.5000132760391267
231,0.48254631065182985,0.3495638525398671
232,1.1971240136313037,0.3957386857525387
233,0.9233128868339051,0.2384160684012484
234,0.7694285067745472,0.6514452371761825
235,0.8528957970329171,0.36760854877549487
236,0.42175065783414045,0.6084939530853712
237,0.5920637168508692,0.3660369808396448
238,1.1797512452670333,0.7048171649726531
239,0.4648252160232964,0.3429474912604875
240,0.5133607152365551,0.27236206207152447
241,0.858461808934176,0.6686039488339659
242,1.0191777002728961,0.3368541513212879
243,1.0822985282273772,0.3047390408643743
244,1.0889826262737747,0.5425731162605318
245,1.0081777251238986,0.2374802473178853
246,0.6781261885973768,0.5351081926982568
247,0.8652649231239792,0.2110194263158149
248,1.0504984947525218,0.4570362515153887
249,0.5110766732115767,0.4491734016164759
250,0.4651364585237329,0.2512641961639186
251,0.7668681566760118,0.24924198041097034
252,0.6482722691428449,0.5522266068527641
253,0.4029877840211058,0.20247189691658474
254,0.8134908141513952,0.6390326571565685
255,0.698382221137669,0.42113429969031424
256,1.1065076354735894,0.35769542238315644
257,0.6673408205591244,0.7706257772765519
258,0.9301368508651674,0.21342283923525995
259,0.8544627043426594,0.5761786231983125
260,0.6397332881105277,0.21071981144458082
261,0.7740896451407997,0.42920155605308286
262,0.6941279686283954,0.38753545155785296
263,0.5900688399796634,0.24820519692371007
264,0.4704980303274413,0.6699138741297777
265,0.4416970606502794,0.5431155394983904
266,0.5781624978497082,0.24640180756968283
267,0.46665542809186383,0.7863017378488795
268,0.5205049961724292,0.2664447673532687
269,0.49993590839320384,0.4952470591898695
270,0.698639104187815,0.21830575849409656
271,0.5905390808071418,0.4434922821226204
272,0.4035270930579545,0.4949454733428961
273,0.4263296941754692,0.713784469001634
274,1.192042892284086,0.6065273948849959
275,0.5961155868360983,0.4113665340453646
276,0.43266208111429044,0.3105806617330831
277,0.9008078318464905,0.2271313556525495
278,0.841312837912409,0.39710750427555574
279,0.7110812153734528,0.23769571342813178
280,0.9866654669404263,0.30554346992263004
281,1.1495863212441555,0.5904484124061595
282,0.7170842019158663,0.3209303112003402
283,0.7002606615323208,0.42435102694625754
284,0.8113466783124623,0.20425274732145168
285,0.5875808797797123,0.7476053844459996
286,0.539179128672363,0.7045142719716144
287,0.710944812892299,0.25677190444135367
288,0.9416152219375734,0.6107411728840636
289,0.4118160039355601,0.4950720083639365
290,0.5107161981409154,0.6931351176943648
291,1.0464864970964667,0.3072455434405274
292,0.6657162333118128,0.3080625812337433
293,0.8473247313806929,0.7724016246883945
294,0.44439494837748383,0.3249580952904569
295,0.8406188080268149,0.4609957272115953
296,0.42219047468709636,0.30033480256475426
297,0.5658067489691457,0.3949914144889979
298,0.7583174388311584,0.3982678619952751
299,0.8190498412019969,0.5646238911717033
300,0.50024671159711,0.5174778323962491
301,0.7672293583142759,0.7740660962772645
302,1.0243868012257233,0.6846987965932232
303,0.9646299324258375,0.6460691368649998
304,0.6952637153544912,0.3780288854440841
305,0.7969157450345494,0.3817237373407369
306,1.0392022340723446,0.4745026480492675
307,0.6105408500611607,0.3760197462995286
308,0.512176382707245,0.3114703635848205
309,1.175205777880746,0.31800825259679044
310,1.0984058787285713,0.42745870891356536
311,1.0993502779699122,0.4017236295784161
312,0.7817378091931972,0.7646600765031195
313,0.4282816705507685,0.5630157852672985
314,0.9943708066185108,0.7218943288884012
315,1.0321262867863104,0.25917131037324315
316,1.1721046308895597,0.22347922053776753
317,0.4286244474897263,0.7002385760384466
318,1.0502493266376107,0.4623952131309038
319,0.6694384973646765,0.5304015892179775
320,0.9332717710092948,0.36362902839581945
321,1.120448236844936,0.45992898922890135
322,0.6012944837439987,0.27961947920189945
323,1.1947425756652552,0.7949786020392176
324,0.4302789531302989,0.5297904434482867
325,0.49177246858350643,0.25929087416610275
326,0.784542192895261,0.7109463939012606
327,0.9751606532345337,0.4580477654705397
328,1.141195145841028,0.5811183707371765
329,1.0778171580400622,0.2943508791421081
330,1.1764106732727717,0.43735311324826676
331,0.7530869115397496,0.4987921763064056
332,0.725052313609884,0.49835155795410596
333,0.8715600738355649,0.6918536566938598
334,0.9535591816091246,0.4974736636353196
335,1.1223049241395846,0.38149987021551324
336,0.8736187406148195,0.3606530751418757
337,1.1247743596656683,0.3846211139209217
338,0.7325426926777696,0.48340055405548427
339,1.0170867480382924,0.3585768591031392
340,1.198453965386409,0.2185678938743566
341,0.4630157637825465,0.31954168299759994
342,0.9657952295550442,0.5468934523583676
343,1.122527887106052,0.36232009453840663
344,1.1155927234774459,0.39909764774428125
345,1.0982068724051295,0.3551466517738666
346,0.6229977253453021,0.25806403436713493
347,0.7250407238644919,0.3082359470695186
348,0.806477356940339,0.3526884357734577
349,1.1757382500655682,0.7036099937945717
350,0.6124500565601444,0.33273543157433005
351,0.9283968806732271,0.697038691327989
352,1.007823313164793,0.6459797649257966
353,0.5173505855276533,0.7845767111708037
354,1.0962750372168948,0.6521540865369114
355,0.8041832182634863,0.26906783244137467
356,1.1650367011910139,0.7640256518897404
357,1.1117529258371164,0.7052567726099361
358,1.1579511774919005,0.46617716100134116
359,0.5462543560503669,0.46015336594000966
360,1.0677192535780509,0.21857257010115613
361,1.090255478492932,0.3305849229200719
362,1.1578226506776335,0.6289316692314068
363,0.919637633063076,0.2663160796440026
364,0.6948256502593863,0.7950469357687608
365,0.8695136693173564,0.2130094842343506
366,0.5263056765799259,0.7945840764459959
367,1.1969489404638012,0.3777245434165041
368,0.9777759914615953,0.47651912841852556
369,0.671645367670989,0.527282871387085
370,1.1350997729874939,0.3737319116576986
371,0.9699126998184445,0.3322985421744424
372,0.6664996351679431,0.23034151713613366
373,1.1435076043666483,0.6940598026588427
374,0.6594734987605644,0.7833856226265576
375,0.655968818760229,0.27533448554657064
376,0.42377975671136936,0.7158985031300453
377,0.9607264742933042,0.6323236682704023
378,0.48640126156014685,0.6501352047059814
379,0.4389377973110077,0.43268327624135217
380,0.9248542050259574,0.23454494601071546
381,1.1746841655125306,0.614253874164698
382,0.4513410323897958,0.7772758571589111
383,1.0078774137137476,0.595254948013664
384,0.5829283936373135,0.34043138814868723
385,1.0889864390446253,0.5220411584595902
386,0.409715428576341,0.27300508583061844
387,0.5553194008812112,0.6307271276897539
388,1.180116216837349,0.6037185163332882
389,0.8603123798669516,0.46807639962175823
390,0.5053752948391883,0.20519869622166167
391,0.40377548572800354,0.23621964313608368
392,0.7272257715379474,0.6091866118215223
393,0.7475411531551912,0.6154480059967842
394,0.8262427171580654,0.5451255961292079
395,0.9446383298960087,0.33661473367257366
396,0.5231801105343836,0.5978789523061779
397,0.6546901705365404,0.2633031209361202
398,0.4423885772154411,0.5766083449263575
399,1.1972030923418595,0.543390744772549
400,0.7390802490960504,0.4132961820170109
401,0.9427880888432413,0.33149962496947144
402,0.6282105712403956,0.6347496219968373
403,0.513774301592049,0.308595173007684
404,0.5548276432538055,0.2944127948403691
405,0.4121522747248081,0.5796584714394382
406,0.9506228809052251,0.5963747185222704
407,1.1917516333323164,0.2611814589419764
408,0.47328074967768674,0.3573729842213652
409,0.532191992379359,0.25915762045115226
410,1.0413574607048075,0.7482988774289565
411,0.909111170590045,0.20503190906282814
412,1.1582398489616783,0.41060694663214226
413,0.6917696524353228,0.2940926044587929
414,0.7424498901833866,0.4801969262095195
415,0.6291220201752163,0.7441024144335795
416,1.0435113545374972,0.624425825789968
417,0.5500130518977855,0.4161042527676214
418,0.7038407095548199,0.3119922172617141
419,0.9275184299698754,0.6230072802678855
420,1.1307073104721084,0.5251495237925841
421,1.050263693001802,0.6321739817888581
422,0.46797009269832124,0.2269131716496395
423,1.091263595584556,0.30388437449618405
424,1.0330605325651425,0.39192398100796566
425,0.7765874939763625,0.4799220180755527
426,0.8430212737712751,0.5416676121962584
427,0.7545705901301396,0.5372563968472172
428,0.4443698626525776,0.5257493971576581
429,0.6562255388078289,0.5396698046368658
430,1.1304676201454273,0.4504853738766445
431,0.8789106304497109,0.3672877092806244
432,0.4785455137411013,0.5108777245287732
433,0.8411527249914179,0.27311630796518577
434,0.894744910395979,0.6495628218613938
435,1.048990903902119,0.7717614342926065
436,0.8652686098551884,0.23245789247002568
437,0.5610750371612742,0.6693962846667373
438,1.1759427507689235,0.334299734700784
439,0.637011911375889,0.4018468129606221
440,0.9802911466321843,0.22012290534928908
441,0.9501803574770863,0.7814514781514774
442,1.1386213985999858,0.5372573632355697
443,1.0120214740918296,0.2489488593465063
444,0.7101639686373993,0.39293338073039946
445,0.438413938734323,0.7863686397314378
446,0.9250702454692764,0.23602475453742394
447,0.40950827202334805,0.7507436632813795
448,0.4419223288631896,0.36770626939982654
449,0.4185289918185204,0.24673226065942
450,0.8585043860536077,0.5747874843289896
451,1.0299540091679642,0.7377418821551611
452,0.4562016473325334,0.4198494225849654
453,0.6554371930080984,0.4079725391632896
454,0.7033436039679785,0.3574217134232123
455,1.1195451060322665,0.3867483130983065
456,0.9170688633001425,0.2405190408899056
457,0.7238007984493696,0.503162646974473
458,1.1376070070057862,0.40494084840647204
459,0.9497049664658754,0.2996853792530122
460,0.9377971750897551,0.6334221373615754
461,0.969674621576495,0.7359422831684739
462,0.8334623102311332,0.6842926427184066
463,0.7739988258967718,0.2813279228675109
464,1.177993298619735,0.7481240435655778
465,0.8574616120713983,0.4452848373707166
466,0.7249581019117455,0.7487522683821419
467,0.4748608244261762,0.25018198166888883
468,0.5538074774405043,0.7902739539197423
469,1.186631667886505,0.2580437049105769
470,1.1693636616618686,0.647254884805001
471,0.40238090952080274,0.6286477873703123
472,0.46223612381126744,0.654300521624998
473,0.9431123717080606,0.34679843267680577
474,0.5744132930264005,0.6487577910315112
475,0.9309224148711855,0.5077407158455763
476,0.5678575984446428,0.22822966469898587
477,0.717474121215517,0.2585174576977269
478,0.6607089559571303,0.36814238419849743
479,0.5971869192700081,0.7084693680051088
480,1.0200915387347942,0.4553496595449503
481,0.6430510617708939,0.36442634680794705
482,1.1317241218604253,0.5209409117159103
483,0.5509766468803752,0.3981313803805428
484,1.115948887068823,0.384845872757577
485,0.5227908423174037,0.318921226644911
486,0.6367556212607133,0.41077800166242767
487,1.1869623532851326,0.29941612407469415
488,0.4378543523115941,0.544462522473689
489,1.0706355922047526,0.42610296838059436
490,0.5309467158677063,0.22365485604245175
491,0.8152765974324372,0.32967229568808376
492,1.1665599839390302,0.4870476361610571
493,0.49514391654453127,0.36681684555742516
494,0.7015228094400211,0.7294005589918613
495,0.8065439715037692,0.23494292887247897
496,0.9217860109033066,0.5887559578940895
497,0.6689904815623893,0.7165912951149338
498,0.5989974139840776,0.7524854933293641
499,1.126256247057143,0.49052260047153545
